scenario_idx,R_cumul_SPX_final
957,-0.16540396213531494
958,1.140230655670166
959,0.8605762720108032
960,-0.06825059652328491
961,0.41615188121795654
962,0.3236454725265503
963,-0.03420954942703247
964,2.339629888534546
965,0.8951621055603027
966,0.3216003179550171
967,-0.14554721117019653
968,-0.35728132724761963
969,0.7605682611465454
970,-0.1685255765914917
971,1.0640232563018799
972,0.1903442144393921
973,0.597044825553894
974,0.32317912578582764
975,0.7907437086105347
976,1.6295711994171143
977,-0.06818938255310059
978,0.6542420387268066
979,1.2728455066680908
980,1.6146214008331299
981,0.01724839210510254
982,0.4694702625274658
983,0.14507746696472168
984,-0.05568492412567139
985,-0.26542073488235474
986,0.6279170513153076
987,0.8061567544937134
988,2.9944233894348145
989,0.11517322063446045
990,0.2837848663330078
991,-0.05175626277923584
992,1.919402837753296
993,0.8469223976135254
994,0.2565966844558716
995,0.30996525287628174
996,0.015375494956970215
997,-0.42795032262802124
998,-0.3489544987678528
999,-0.04974365234375
