policy,asset,t,w,u,v
g_worst,CMC200,142,1.9303153383256862e-07,1.6316177088221743e-07,1.6316177082480892e-07
g_worst,CMC200,143,1.9303153378212611e-07,1.6316177082830547e-07,1.6316177087872087e-07
g_worst,CMC200,144,1.930315338308881e-07,1.6316177087790772e-07,1.6316177082914573e-07
g_worst,CMC200,145,1.9303153378380663e-07,1.63161770829986e-07,1.6316177087706747e-07
g_worst,CMC200,146,1.930315338421367e-07,1.6316177088270532e-07,1.6316177082434814e-07
g_worst,CMC200,147,1.9303153385045796e-07,1.6316177085768735e-07,1.631617708493661e-07
g_worst,CMC200,148,1.9303153384818113e-07,1.6316177085240187e-07,1.6316177085465159e-07
g_worst,CMC200,149,1.9303153383601096e-07,1.6316177084744164e-07,1.6316177085963892e-07
g_worst,CMC200,150,1.9303153376854648e-07,1.631617708197945e-07,1.6316177088725897e-07
g_worst,CMC200,151,1.9303153375830077e-07,1.6316177084839032e-07,1.6316177085863603e-07
g_worst,CMC200,152,1.9303153373184624e-07,1.631617708402859e-07,1.6316177086676755e-07
g_worst,CMC200,153,1.930315337306265e-07,1.6316177085291686e-07,1.631617708541366e-07
g_worst,CMC200,154,1.9303153373263228e-07,1.6316177085448896e-07,1.631617708525103e-07
g_worst,CMC200,155,1.9303153377282908e-07,1.6316177087359802e-07,1.6316177083342833e-07
g_worst,CMC200,156,1.930315338319452e-07,1.631617708830848e-07,1.6316177082396867e-07
g_worst,CMC200,157,1.9303153378215322e-07,1.6316177082863073e-07,1.631617708783685e-07
g_worst,CMC200,158,1.9303153383183678e-07,1.631617708783685e-07,1.6316177082871205e-07
g_worst,CMC200,159,1.9303153378383373e-07,1.631617708295252e-07,1.6316177087750115e-07
g_worst,CMC200,160,1.9303153383449308e-07,1.631617708788293e-07,1.6316177082822416e-07
g_worst,CMC200,161,1.93031533783644e-07,1.6316177082814284e-07,1.6316177087896482e-07
g_worst,CMC200,162,1.9303153382947864e-07,1.6316177087641695e-07,1.631617708306094e-07
g_worst,CMC200,163,1.9303153374472114e-07,1.6316177081117508e-07,1.6316177089593258e-07
