grupo,id,corr
candidato,304,0.028493702836990042
candidato,305,-0.04057673521443676
candidato,306,0.17266109418625344
candidato,307,0.09120987042295367
candidato,308,0.03491513928097394
candidato,309,-0.008209222805908224
candidato,310,-0.08139315449620864
candidato,311,0.08110437608966284
candidato,312,-0.00809887628979079
candidato,313,-0.05845952830971564
candidato,314,0.013856189640467413
candidato,315,-0.03390525584859391
candidato,316,0.021906502031760908
candidato,317,-0.04987340908870726
candidato,318,-0.01573991981982349
candidato,319,0.06203540893081715
candidato,320,-0.10481869473317713
candidato,321,0.008588470905170315
candidato,322,-0.1468985953352471
candidato,323,0.06461615897603618
candidato,324,0.040897751498085534
candidato,325,-0.027771237627359828
candidato,326,-0.0039357544846502085
candidato,327,0.049714460048026356
candidato,328,-0.00039066918807383066
candidato,329,-0.00646861737792573
candidato,330,-0.11855037106063457
candidato,331,-0.09299146181050207
candidato,332,0.021297616017637723
candidato,333,0.08266641148085542
candidato,334,-0.12488086768977873
candidato,335,-0.04714098153231737
candidato,336,-0.12413642177988285
candidato,337,0.14964650421624906
candidato,338,0.04161190627928001
candidato,339,0.03645361152398315
candidato,340,-0.01065935576599721
candidato,341,0.05962963930817358
candidato,342,-0.12877765932408136
candidato,343,0.08756263308844393
candidato,344,-0.04336800081904823
candidato,345,0.08735066532616535
candidato,346,0.051764434294316375
candidato,347,-0.03466506905435814
candidato,348,0.033926194136114446
candidato,349,-0.038010428431309196
candidato,350,-0.032097490178589996
candidato,351,-0.05733282859264957
candidato,352,-0.15716716474439105
candidato,353,-0.016066492146268912
candidato,354,-0.01134818823891783
candidato,355,-0.07433446205891313
candidato,356,-0.09874177166840972
candidato,357,-0.06468694042608562
candidato,358,-0.09450566819809883
candidato,359,-0.0417000373130548
candidato,360,0.12108754874694196
candidato,361,-0.022916415051706607
candidato,362,0.049869233554524654
candidato,363,0.11574235642452113
candidato,364,0.03037363369251549
candidato,365,-0.15652959336510966
candidato,366,-0.03688176844998174
candidato,367,0.10303759352968718
candidato,368,-0.01978569793529865
candidato,369,-0.04463781228946538
candidato,370,0.08442858429300835
candidato,371,-0.06615975215843817
candidato,372,0.01157649845756471
candidato,373,-0.07803053549539204
candidato,374,-0.06218903014516415
candidato,375,0.04474976875670644
candidato,376,-0.045797755647253656
candidato,377,0.07485944069988651
candidato,378,-0.11986833350701048
candidato,379,-0.020333742709790544
candidato,380,-0.08874176107390885
candidato,381,-0.129570751033575
candidato,382,-0.06738874191752932
candidato,383,-0.031890995672342326
candidato,384,-0.07842246158787347
candidato,385,0.0608864592298959
candidato,386,-0.036205465719712955
candidato,387,0.00578382592791791
candidato,388,0.14981453706011127
candidato,389,-0.026025107730611466
candidato,390,0.07755049920811935
candidato,391,-0.0828325291708073
candidato,392,0.0608250780909328
candidato,393,-0.047696475483376376
candidato,394,0.1050921259381679
candidato,395,-0.08973575212961775
candidato,396,-0.014824995073564367
candidato,397,0.004772451545863854
candidato,398,0.036404763513818106
candidato,399,-0.0020955321185384336
candidato,400,-0.05445547340473076
candidato,401,0.029780924295654727
candidato,402,0.12299053390928599
candidato,403,-0.056315439913429265
candidato,404,-0.003457609121041725
candidato,405,-0.07805562214553727
candidato,406,0.027910573979048746
candidato,407,0.031235350003135494
candidato,408,0.030598974531784416
candidato,409,-0.048107405959678336
candidato,410,-0.01964300788067405
candidato,411,-0.006968748247017645
candidato,412,0.14841779011198797
candidato,413,-0.03291140503215997
candidato,414,0.06182249066465537
candidato,415,0.055484098621734486
candidato,416,-0.008981764538984562
candidato,417,0.05358767705598705
candidato,418,0.06296614108913004
candidato,419,-0.047106577412580626
candidato,420,0.08128707217710118
candidato,421,0.045052222332441084
candidato,422,-0.07421662791864529
candidato,423,0.0600288069544944
candidato,424,-0.007720063460435386
candidato,425,-0.05629463771295136
candidato,426,-0.09989439554261001
candidato,427,-0.15697471424357165
candidato,428,0.012045616679956404
candidato,429,0.035102778564411165
candidato,430,-0.023851975413061832
candidato,431,0.10406367627486895
candidato,432,-0.003985600322657119
candidato,433,-0.208115355717615
candidato,434,-0.04276013943567253
candidato,435,-0.04544348034061706
candidato,436,-0.06046979615593648
candidato,437,0.12313665788354954
candidato,438,0.08766492849545982
candidato,439,-0.0049769607150433656
candidato,440,0.013897763212502393
candidato,441,0.17899385987246144
candidato,442,-0.16826292530263276
candidato,443,-0.044368183081128214
candidato,444,-0.09201327033210155
candidato,445,-0.1070808648242868
candidato,446,0.022051127322111105
candidato,447,0.058317248904052585
candidato,448,0.031285239484536376
candidato,449,0.009923190560879699
candidato,450,0.10102192974744233
candidato,451,-0.013106461063556793
candidato,452,-0.07630429893252413
candidato,453,0.08920147823537718
candidato,454,0.08991561495468184
candidato,455,-0.02834728700607988
