asset,lambda,m,label,t,w
CMC200,1.8,0.5,high_lambda_high_m,153,0.14206253212455847
CMC200,1.8,0.5,high_lambda_high_m,154,0.14146219269098748
CMC200,1.8,0.5,high_lambda_high_m,155,0.14146218883370354
CMC200,1.8,0.5,high_lambda_high_m,156,0.14146218733386315
CMC200,1.8,0.5,high_lambda_high_m,157,0.14146218139613712
CMC200,1.8,0.5,high_lambda_high_m,158,0.14146217076683235
CMC200,1.8,0.5,high_lambda_high_m,159,0.1414621701634869
CMC200,1.8,0.5,high_lambda_high_m,160,0.16074554705904986
CMC200,1.8,0.5,high_lambda_high_m,161,0.16074555288925207
CMC200,1.8,0.5,high_lambda_high_m,162,0.1607455534866252
CMC200,1.8,0.5,high_lambda_high_m,163,0.16074555965895473
